Date,FPI_Equity_Flow,FPI_Debt_Flow,FPI_Total_Flow,FPI_Equity_Flow_3M,FPI_Debt_Flow_3M,FPI_Equity_Flow_12M,FPI_Debt_Flow_12M
2018-08-30,199.47,164.43,363.9,5987.15,-2224.7599999999998,20576.42,7112.76
2018-08-31,318.37,349.18,667.55,6195.95,-1523.7399999999998,20465.17,7593.41
2018-09-03,302.15,404.57,706.71,6718.839999999999,-1209.7299999999998,20198.53,7798.64
2018-09-04,717.89,30.07,747.96,7092.79,-1131.7899999999997,21620.2,7617.49
2018-09-05,-435.53,-57.42,-492.95,5655.09,-835.6099999999997,21466.030000000002,7317.38
2018-09-06,440.11,418.18,858.29,6090.65,-383.0799999999997,22190.710000000003,8193.84
2018-09-07,696.25,-313.05,383.21,6327.0199999999995,-897.7299999999998,23256.91,7528.81
2018-09-10,-789.29,181.57,-607.72,6084.37,-924.5099999999996,21952.88,7831.29
2018-09-11,259.83,-361.01,-101.18,6722.42,-765.6199999999998,22209.62,7527.629999999999
2018-09-12,-152.09,369.61,217.52,6234.129999999999,-407.52999999999975,22089.789999999997,7055.88
2018-09-13,59.24,-27.41,31.83,5451.3099999999995,-69.93999999999974,23050.96,6887.91
2018-09-14,273.84,430.57,704.41,5447.339999999999,40.1100000000003,22907.09,7384.38
2018-09-17,-143.61,197.42,53.81,5360.259999999999,-47.709999999999724,23283.11,8193.39
2018-09-18,-237.85,-316.97,-554.82,5022.759999999999,-145.26999999999975,22915.29,7409.49
2018-09-19,117.08,477.39,594.46,5665.039999999999,511.93000000000023,22793.68,8240.44
2018-09-20,-443.62,515.37,71.75,4819.159999999999,1115.6800000000003,21569.73,9006.839999999998
2018-09-21,-442.91,314.69,-128.23,3835.08,2056.2100000000005,21681.23,9370.94
2018-09-24,439.69,-178.48,261.21,4400.82,1726.9400000000003,23530.68,8717.54
2018-09-25,-474.4,-41.8,-516.2,4061.439999999999,1716.9900000000002,22864.36,8393.77
2018-09-26,433.16,93.63,526.78,4261.66,1469.5700000000004,22297.260000000002,8484.75
2018-09-27,331.3,-161.11,170.18,4711.32,1587.9800000000002,21909.09,8181.150000000001
2018-09-28,-762.9,557.7,-205.2,3881.49,2281.42,20941.36,8868.97
2018-10-01,-238.78,93.3,-145.48,2492.85,2776.6800000000003,20848.4,8870.37
2018-10-02,697.05,-761.0,-63.95,3213.41,2266.9700000000003,21041.89,8037.370000000001
2018-10-03,-390.58,151.81,-238.78,2901.9999999999995,2723.3700000000003,21038.08,7848.55
2018-10-04,-132.2,-54.45,-186.65,2993.5699999999997,2320.13,20567.7,7453.95
2018-10-05,331.03,27.52,358.55,2852.5,2507.13,20545.989999999998,7283.28
2018-10-08,491.7,-60.59,431.11,3334.81,2359.29,20407.59,7281.39
2018-10-09,-25.77,292.11,266.34,3533.73,2715.63,18901.989999999998,7300.95
2018-10-10,-198.76,385.91,187.15,2574.3199999999997,3432.38,18407.02,7664.45
2018-10-11,811.18,134.92,946.1,2575.7,3567.79,19372.68,8073.94
2018-10-12,969.45,-51.79,917.66,3745.3599999999997,3286.27,20254.92,8093.139999999999
2018-10-15,589.43,37.6,627.03,5168.0599999999995,3636.2000000000003,21628.89,8055.38
2018-10-16,142.66,55.88,198.54,4706.96,3399.3500000000004,22018.91,7788.2
2018-10-17,-304.13,-190.73,-494.86,4645.139999999999,3413.54,21819.420000000002,7602.53
2018-10-18,-315.22,223.68,-91.54,3834.61,3732.12,21666.24,8138.97
2018-10-19,361.26,188.01,549.27,5080.92,3710.9300000000003,21851.32,8259.96
2018-10-22,309.2,512.13,821.33,4843.82,4372.09,22471.73,8688.05
2018-10-23,800.8,426.6,1227.4,6150.209999999999,4737.42,22612.01,9008.9
2018-10-24,425.23,-155.7,269.52,6110.0599999999995,4626.13,22937.14,8527.24
2018-10-25,-651.54,296.09,-355.45,5351.38,4833.41,22190.25,8467.65
2018-10-26,625.97,-235.29,390.69,6354.32,5262.34,22880.17,8360.62
2018-10-29,-399.03,258.78,-140.25,6058.8099999999995,6020.0199999999995,22303.54,8754.24
2018-10-30,-91.99,-104.98,-196.97,5523.66,5680.25,21699.0,8911.32
2018-10-31,225.1,-256.98,-31.88,5595.8099999999995,5062.12,22257.670000000002,8394.7
2018-11-01,1097.83,134.01,1231.85,6301.43,5419.28,23584.559999999998,8044.0599999999995
2018-11-02,1654.96,-752.37,902.59,6868.17,4690.12,25291.38,7336.209999999999
2018-11-05,403.36,-475.29,-71.93,7953.65,4076.41,26267.679999999997,6883.349999999999
2018-11-06,8.4,-3.25,5.15,7053.44,3815.1900000000005,26585.71,6390.07
2018-11-07,367.25,74.73,441.99,7268.51,4448.219999999999,27091.07,6263.13
2018-11-08,543.83,-60.8,483.03,8161.73,4603.23,27097.710000000003,6021.46
2018-11-09,-60.33,-423.83,-484.16,8666.56,4229.17,26806.1,5904.9
2018-11-12,997.61,-195.37,802.24,9658.730000000001,3772.86,27606.920000000002,5455.91
2018-11-13,215.04,167.36,382.4,9312.939999999999,3140.69,27296.510000000002,5852.009999999999
2018-11-14,348.87,224.53,573.41,9625.58,3383.6200000000003,27614.07,6366.749999999999
2018-11-15,432.96,45.13,478.1,9202.96,3800.84,27751.8,6465.91
2018-11-16,310.79,397.05,707.84,10139.34,4027.21,28014.2,6988.7
2018-11-19,519.47,169.22,688.69,10564.85,3750.13,28300.99,7174.4
2018-11-20,-208.63,-174.24,-382.86,10882.42,3493.49,28283.74,7382.45
2018-11-21,-179.15,-34.15,-213.3,10421.449999999999,3681.3300000000004,29224.0,7010.66
2018-11-22,-450.08,-370.86,-820.94,9427.929999999998,2973.07,28741.06,6251.49
2018-11-23,319.75,17.56,337.31,9858.06,2741.57,28249.440000000002,6803.25
2018-11-26,489.47,383.63,873.1,11549.64,3383.0200000000004,28175.8,6843.339999999999
2018-11-27,328.89,255.59,584.47,11679.06,3474.18,27921.99,7292.09
2018-11-28,937.25,470.6,1407.85,12297.939999999999,3595.6000000000004,28141.170000000002,7455.6
2018-11-29,97.2,-40.87,56.34,12092.99,3150.16,28094.039999999997,7385.26
2018-11-30,434.37,453.83,888.2,11809.47,3573.9199999999996,28329.75,7780.46
2018-12-03,-445.85,-7.99,-453.84,11799.149999999998,3623.35,28092.73,7777.999999999999
2018-12-04,-93.55,491.48,397.93,11265.49,3696.65,28057.22,7855.84
2018-12-05,447.77,43.44,491.21,11017.01,4053.1400000000003,28097.1,8221.16
2018-12-06,524.55,262.17,786.72,12330.849999999999,4133.74,27919.71,8250.98
2018-12-07,-46.98,492.53,445.55,12024.039999999999,4987.280000000001,27842.45,8363.11
2018-12-10,64.2,-8.03,56.17,12240.329999999998,4609.639999999999,28031.74,8090.179999999999
2018-12-11,-658.94,115.52,-543.42,11522.15,4752.570000000001,27272.539999999997,7458.29
2018-12-12,-78.51,436.66,358.14,11169.8,4758.66,26793.43,8003.63
2018-12-13,545.19,10.1,555.29,11858.6,4571.34,27960.55,7676.540000000001
2018-12-14,387.6,-346.27,41.33,12484.05,4542.04,29396.24,7312.1
2018-12-17,350.33,692.9,1043.23,12717.3,4757.55,29921.84,7584.98
2018-12-18,124.89,-90.93,33.96,13285.81,4151.25,30557.089999999997,7446.360000000001
2018-12-19,103.53,97.63,201.16,13832.249999999998,3934.19,30814.69,7610.35
2018-12-20,-230.16,396.8,166.64,13162.399999999998,4509.47,30558.420000000002,7565.33
2018-12-21,449.41,-132.55,316.87,14086.21,4418.72,31134.45,7530.25
2018-12-24,310.49,-252.36,58.13,13963.54,4072.7300000000005,30618.71,7651.71
2018-12-25,346.01,126.12,472.13,13978.249999999998,4359.96,30701.35,7882.88
2018-12-26,-163.02,-487.92,-650.94,14578.13,3314.34,30288.09,7159.25
2018-12-27,-976.67,-36.37,-1013.04,13840.24,3184.67,28900.319999999996,6655.2699999999995
2018-12-28,648.58,123.51,772.09,13791.77,4069.18,30018.32,6695.44
2018-12-31,-139.42,-30.99,-170.4,14042.93,3886.38,29259.34,6218.99
2019-01-01,-331.39,-413.04,-744.42,13843.739999999998,3527.7900000000004,28865.829999999998,6163.400000000001
2019-01-02,446.74,528.25,974.99,13959.45,4028.5200000000004,28877.33,6774.63
2019-01-03,-96.01,81.06,-14.94,13371.74,4170.17,29217.249999999996,6892.259999999999
2019-01-04,629.97,479.35,1109.31,14027.48,4357.410000000001,30524.1,7355.98
2019-01-07,408.5,-28.01,380.49,14634.74,3943.4900000000002,30423.66,7252.74
2019-01-08,441.78,-214.0,227.78,14265.34,3594.5700000000006,30577.239999999998,6781.469999999999
2019-01-09,-582.98,130.75,-452.22,12712.91,3777.1100000000006,30345.289999999997,6995.66
2019-01-10,705.97,-14.74,691.24,12829.449999999999,3724.77,31386.09,6889.21
2019-01-11,230.63,-303.33,-72.7,12917.419999999998,3365.5600000000004,30954.0,6549.42
2019-01-14,-84.64,490.94,406.3,13136.91,4047.2300000000005,31364.07,7268.13
2019-01-15,171.69,-136.68,35.01,13623.82,3686.87,30614.42,7115.55
2019-01-16,-788.12,-502.08,-1290.2,12474.439999999999,2996.78,30176.61,6606.570000000001
2019-01-17,304.33,448.45,752.78,12469.57,2933.1000000000004,30061.739999999998,7054.54
2019-01-18,-414.69,-101.29,-515.98,11254.079999999998,2405.2100000000005,29711.36,6893.72
2019-01-21,-576.34,-132.35,-708.68,10252.509999999998,2428.5600000000004,28733.43,6688.67
2019-01-22,-661.18,-479.62,-1140.8,10242.87,1652.85,28244.31,6288.74
2019-01-23,656.34,572.28,1228.63,10273.24,2460.42,28882.05,6429.21
2019-01-24,-214.63,-336.84,-551.48,10457.64,1864.8000000000004,28546.96,6393.21
2019-01-25,866.86,67.53,934.4,11416.49,2037.3100000000002,29814.91,6627.030000000001
2019-01-28,-167.9,323.79,155.89,11023.49,2618.08,29176.6,6066.83
2019-01-29,-753.68,176.52,-577.16,9171.98,2660.59,28579.530000000002,6504.75
2019-01-30,-458.26,32.1,-426.16,7058.76,3445.0600000000004,28135.57,6892.98
2019-01-31,717.91,-460.5,257.41,7373.3099999999995,3459.8500000000004,29250.649999999998,6162.14
2019-02-01,22.05,-192.92,-170.87,7386.96,3270.1800000000003,30453.87,6542.36
2019-02-04,-174.14,106.34,-67.8,6845.57,3301.79,30275.239999999998,6669.28
2019-02-05,180.01,-186.15,-6.14,6481.75,3176.4400000000005,29148.940000000002,5789.38
2019-02-06,350.89,111.01,461.9,6892.97,3711.28,29007.53,6313.87
2019-02-07,658.7,254.52,913.22,6554.0599999999995,4161.17,29575.86,7112.9800000000005
2019-02-08,824.25,338.75,1163.0,7163.2699999999995,4332.56,30431.56,7851.4800000000005
2019-02-11,-79.88,-317.85,-397.74,6734.5199999999995,3790.1800000000007,30240.45,7214.12
2019-02-12,-563.02,708.99,145.97,5738.54,4454.04,29303.87,7535.68
2019-02-13,-106.73,280.24,173.51,5321.0199999999995,4337.2300000000005,29687.55,7919.700000000001
2019-02-14,230.14,49.49,279.63,5031.69,4217.5,29260.53,7714.2300000000005
2019-02-15,-381.88,376.86,-5.02,4858.44,4768.6,28420.96,7624.01
2019-02-18,-378.58,759.62,381.05,4659.01,5562.370000000001,27583.29,7797.43
2019-02-19,271.89,-381.62,-109.72,5380.98,5551.610000000001,27535.94,7439.71
2019-02-20,75.67,-17.58,58.1,5136.9,5516.470000000001,27501.8,8062.57
2019-02-21,116.4,-663.53,-547.13,4763.83,4469.31,27181.77,7595.3
2019-02-22,-279.25,107.8,-171.45,4155.6900000000005,4321.52,26506.61,7781.14
2019-02-25,-15.2,159.62,144.42,3203.24,4010.54,26568.43,7968.4400000000005
2019-02-26,-362.12,38.25,-323.87,2743.92,4089.6600000000003,26393.11,8013.05
2019-02-27,545.1,-146.36,398.74,2854.6499999999996,3489.4700000000007,26787.28,7481.02
2019-02-28,617.62,-564.85,52.77,3918.12,2932.6100000000006,26530.39,6483.84
2019-03-01,-823.09,162.06,-661.03,3188.58,2603.1900000000005,26226.850000000002,6647.400000000001
2019-03-04,-364.76,486.63,121.87,2376.0499999999997,3046.38,26495.85,6754.48
2019-03-05,-648.26,-127.31,-775.57,1203.24,2656.9,25665.21,6469.87
2019-03-06,-225.01,182.02,-42.99,1025.2099999999998,2346.3900000000003,25314.76,6582.54
2019-03-07,58.28,-420.44,-362.16,1019.2899999999998,1933.9800000000002,25186.370000000003,5840.14
2019-03-08,-624.82,187.16,-437.66,1053.4099999999999,2005.6200000000006,24339.57,5955.62
2019-03-11,-360.93,-68.01,-428.94,770.99,1500.9500000000005,23990.24,5220.2699999999995
2019-03-12,-401.98,-178.73,-580.7,-176.18000000000023,1312.1200000000006,22743.33,5423.06
2019-03-13,203.63,-178.11,25.52,-360.1500000000002,1480.2800000000002,23647.41,5349.500000000001
2019-03-14,134.67,-68.08,66.59,-575.8100000000003,719.3000000000004,24096.33,5269.38
2019-03-15,-260.87,164.73,-96.14,-961.5700000000003,974.9600000000005,23787.089999999997,5252.27
2019-03-18,188.41,-343.65,-155.24,-876.6900000000004,533.6800000000003,24697.09,4478.2300000000005
2019-03-19,-173.34,-69.13,-242.47,-819.8700000000003,67.7500000000004,24511.68,4366.42
2019-03-20,-35.83,37.56,1.73,-1305.1100000000004,237.8600000000004,23545.11,4780.65
2019-03-21,936.73,-279.71,657.01,-678.8700000000003,210.51000000000045,24371.399999999998,4198.19
2019-03-22,770.23,589.0,1359.23,-254.65000000000032,673.3900000000004,24926.28,4510.7
2019-03-25,-549.79,-206.05,-755.84,-641.4200000000002,955.2600000000004,24906.570000000003,4837.21
2019-03-26,514.87,-150.83,364.04,850.1199999999998,840.8000000000004,25629.62,4637.5199999999995
2019-03-27,505.7,-243.49,262.21,707.2399999999998,473.8000000000004,26222.920000000002,4821.07
2019-03-28,-474.13,589.54,115.41,372.5299999999997,1094.3300000000004,25807.65,5560.01
2019-03-29,509.39,215.87,725.26,1213.3099999999995,1723.2400000000002,25576.22,5996.719999999999
2019-04-01,868.97,-230.98,637.99,1635.5399999999995,964.0100000000003,26066.34,5472.96
2019-04-02,-461.27,381.87,-79.4,1270.2799999999997,1264.8200000000002,26060.8,5769.78
2019-04-03,-358.75,110.21,-248.54,281.5599999999997,895.6800000000004,25478.8,6215.67
2019-04-04,608.83,127.18,736.01,481.88999999999976,1050.8700000000003,25738.52,6028.830000000001
2019-04-05,235.75,-53.34,182.4,275.8599999999998,1211.5300000000004,25304.199999999997,6355.63
2019-04-08,375.74,-174.82,200.91,1234.58,905.9600000000004,24789.670000000002,6031.78
2019-04-09,270.29,151.33,421.62,798.8999999999999,1072.0300000000002,25467.510000000002,6377.3099999999995
2019-04-10,295.35,-113.53,181.82,863.6199999999999,1261.8300000000002,26068.29,6323.48
2019-04-11,-563.24,595.03,31.79,385.01999999999987,1365.9200000000003,26033.84,6717.23
2019-04-12,623.66,-330.79,292.87,836.9899999999998,1171.8100000000004,26674.510000000002,6180.009999999999
2019-04-15,684.79,510.85,1195.64,2309.8999999999996,2184.7400000000002,27026.12,6239.77
2019-04-16,-14.7,16.6,1.91,1990.87,1752.8900000000003,26417.75,6231.05
2019-04-17,78.26,139.73,217.99,2483.8199999999997,1993.9100000000003,26433.99,6228.84
2019-04-18,-665.55,299.95,-365.61,2394.61,2426.21,25828.36,6610.11
2019-04-19,357.13,-139.07,218.05,3412.92,2766.76,26009.61,6366.44
2019-04-22,386.03,309.27,695.3,3142.6099999999997,2503.75,26713.21,6493.860000000001
2019-04-23,68.9,-762.26,-693.36,3426.14,2078.3300000000004,25637.34,5711.09
2019-04-24,662.18,-166.0,496.18,3221.4599999999996,1844.8000000000002,27003.35,6036.22
2019-04-25,-67.04,-227.22,-294.26,3322.3199999999997,1293.7900000000002,26743.940000000002,5659.56
2019-04-26,382.3,-326.05,56.25,4458.299999999999,791.2200000000003,26014.440000000002,5174.139999999999
2019-04-29,-409.83,-14.49,-424.32,4506.73,744.6300000000002,25501.21,5313.7
2019-04-30,88.22,165.72,253.95,3877.04,1370.8500000000001,25584.45,5814.740000000001
2019-05-01,12.82,260.8,273.62,3867.81,1824.5700000000002,25675.99,5582.780000000001
2019-05-02,212.65,122.26,334.92,4254.599999999999,1840.4900000000002,25878.84,5507.61
2019-05-03,-84.76,-149.71,-234.47,3989.83,1876.93,25007.66,5376.62
2019-05-06,34.26,160.7,194.97,3673.1999999999994,1926.6200000000001,26047.850000000002,5828.43
2019-05-07,513.02,87.29,600.31,3527.5199999999995,1759.39,25694.15,6112.26
2019-05-08,-118.38,330.82,212.43,2584.89,1751.46,26187.75,6002.3
2019-05-09,-703.29,283.08,-420.21,1961.48,2352.39,25517.79,6194.08
2019-05-10,974.79,59.14,1033.93,3499.29,1702.5400000000002,26607.2,6368.400000000001
2019-05-13,790.73,-219.18,571.55,4396.75,1203.1200000000003,27003.65,5946.31
2019-05-14,-546.13,-145.89,-692.02,3620.4799999999996,1007.7400000000002,27156.579999999998,5994.74
2019-05-15,444.85,-114.94,329.92,4447.21,515.9400000000003,27270.34,5379.55
2019-05-16,-151.49,-44.58,-196.07,4674.299999999999,-288.25999999999976,26006.7,4879.13
2019-05-17,231.74,130.42,362.16,4634.150000000001,223.7800000000002,26820.030000000002,5099.52
2019-05-20,247.11,264.55,511.66,4805.59,505.9100000000002,26872.289999999997,5502.67
2019-05-21,-17.2,34.66,17.46,4671.99,1204.1000000000001,27086.08,6272.77
2019-05-22,-291.88,54.84,-237.05,4659.36,1151.14,26481.260000000002,6722.08
2019-05-23,-245.27,92.99,-152.28,4429.289999999999,1084.5100000000002,26126.42,7166.910000000001
2019-05-24,-358.1,-104.77,-462.87,4433.31,941.4900000000002,25989.06,6971.58
2019-05-27,-315.91,-227.62,-543.53,3572.2999999999997,860.2300000000001,25329.210000000003,6791.83
2019-05-28,66.41,-476.63,-410.22,3021.0899999999997,948.4500000000004,24393.45,6668.8
2019-05-29,-257.88,-158.54,-416.42,3586.2999999999997,627.8500000000004,24131.02,6544.61
2019-05-30,441.03,191.94,632.97,4392.09,333.1600000000003,24112.17,6534.950000000001
2019-05-31,843.62,-160.87,682.75,5883.97,299.60000000000025,25502.43,6165.73
2019-06-03,-190.03,-21.34,-211.37,5918.949999999999,96.24000000000026,25690.62,6664.29
2019-06-04,219.7,189.93,409.63,6080.37,706.6100000000004,25574.12,6842.7
2019-06-05,349.84,206.21,556.05,7055.030000000001,725.6600000000002,25081.9,7413.91
2019-06-06,336.0,-273.86,62.14,7751.959999999999,519.8100000000002,25140.09,6819.53
2019-06-07,137.98,349.12,487.1,8291.92,1047.6600000000003,25334.6,6883.41
2019-06-10,471.34,388.21,859.55,8559.63,1613.9800000000002,25706.29,7491.03
2019-06-11,341.12,-288.95,52.17,8766.08,1393.1100000000001,26572.61,7381.89
2019-06-12,-518.83,-197.15,-715.98,8508.12,1031.2300000000002,25651.52,7273.12
2019-06-13,534.58,407.33,941.91,8854.289999999999,1782.21,25644.93,8306.29
2019-06-14,543.65,5.94,549.59,9571.279999999999,1857.2800000000002,26314.63,8161.4400000000005
2019-06-17,-281.64,-615.93,-897.58,9325.47,1203.7900000000004,26168.010000000002,7577.360000000001
2019-06-18,118.97,-369.9,-250.94,8507.71,1113.6000000000004,26054.039999999997,6866.41
2019-06-19,441.66,-24.81,416.85,8179.139999999999,499.79000000000025,26614.059999999998,7121.12
2019-06-20,-4.66,-298.91,-303.57,8724.269999999999,406.93000000000023,26542.469999999998,6957.95
2019-06-21,636.49,-74.03,562.46,8845.89,483.73000000000025,26029.100000000002,7285.88
2019-06-24,1281.94,59.72,1341.66,9622.13,786.9400000000003,27334.55,7596.89
2019-06-25,-292.99,488.68,195.68,9803.27,686.0800000000003,27120.73,8390.16
2019-06-26,-590.52,-37.14,-627.66,8703.359999999999,433.0700000000003,26753.98,8004.2300000000005
2019-06-27,251.91,371.76,623.67,8086.299999999999,1035.8100000000004,26533.79,8535.47
2019-06-28,460.78,478.63,939.41,9008.35,1132.5700000000002,26985.18,8926.85
2019-07-01,-15.43,480.29,464.86,9351.67,1502.6500000000003,27194.44,9471.369999999999
2019-07-02,826.63,135.43,962.06,9569.47,1510.9,27260.420000000002,9937.64
2019-07-03,-569.3,-538.99,-1108.29,8764.42,1025.2500000000005,25881.32,9399.14
2019-07-04,446.46,188.25,634.71,8835.140000000001,1388.3200000000002,26527.99,9357.66
2019-07-05,-202.93,364.52,161.59,8361.92,1601.5100000000002,27158.329999999998,10034.51
2019-07-08,959.69,25.68,985.37,9026.259999999998,1740.7200000000003,27514.260000000002,9767.46
2019-07-09,1096.26,573.38,1669.63,10685.759999999998,1719.0700000000002,28852.83,10545.76
2019-07-10,-283.33,307.95,24.62,9778.769999999999,2357.8100000000004,28074.19,10948.609999999999
2019-07-11,-174.78,220.48,45.7,8919.2,2067.4400000000005,28784.46,10959.890000000001
2019-07-12,529.79,375.91,905.71,9463.689999999999,2426.7500000000005,28767.95,11484.83
2019-07-15,-93.57,150.01,56.45,9291.86,2437.0300000000007,29179.97,11573.57
2019-07-16,77.29,-697.84,-620.55,10034.699999999999,1439.2400000000002,28791.88,10920.140000000001
2019-07-17,112.69,-99.74,12.95,9790.259999999998,1478.5700000000004,28797.43,10731.59
2019-07-18,-859.84,409.15,-450.69,8544.39,1578.4500000000003,28314.56,11804.960000000001
2019-07-19,93.08,-192.28,-99.2,8568.57,2148.43,28511.16,12111.58
2019-07-22,-244.86,-17.04,-261.91,7661.53,2297.3900000000003,27823.140000000003,11859.75
2019-07-23,-146.56,-263.45,-410.01,7582.01,2261.1600000000003,27523.63,11235.15
2019-07-24,821.82,585.18,1406.99,8021.53,3172.39,27953.24,12043.48
2019-07-25,-528.25,554.45,26.19,7903.109999999999,3741.3300000000004,26336.77,12621.14
2019-07-26,506.6,-215.16,291.44,8321.49,3360.4500000000003,27525.489999999998,12267.56
2019-07-29,-39.48,94.19,54.71,8269.19,3193.84,26577.399999999998,12103.78
2019-07-30,-39.88,-154.15,-194.03,8016.66,2917.4300000000003,26385.34,12507.93
2019-07-31,495.19,234.48,729.67,8596.609999999999,3301.62,27229.920000000002,12958.22
2019-08-01,270.03,202.9,472.93,8832.38,3343.82,28065.11,13210.89
2019-08-02,385.31,293.51,678.82,8704.67,3550.0400000000004,28444.98,13243.46
2019-08-05,584.09,149.58,733.67,9407.14,3368.8,28468.24,12593.51
2019-08-06,-65.65,930.62,864.97,10044.779999999999,4016.34,28366.36,13542.53
2019-08-07,-206.12,-258.38,-464.5,8863.869999999999,3698.8200000000006,27304.66,13656.24
2019-08-08,-442.58,-463.18,-905.76,7630.5599999999995,3454.82,27487.670000000002,13022.380000000001
2019-08-09,-312.71,-67.93,-380.63,7863.98,3532.78,27081.0,12508.15
2019-08-12,1574.55,-420.4,1154.15,8993.68,3227.32,29181.75,12005.35
2019-08-13,722.34,-397.74,324.6,9867.51,2874.1600000000008,29622.269999999997,11829.599999999999
